variety_name,w+1_raw_accuracy,w+2_raw_accuracy,w+3_raw_accuracy,w+4_raw_accuracy,w+1_raw_wape,w+2_raw_wape,w+3_raw_wape,w+4_raw_wape
Abeba,0.5855670103092784,0.822680412371134,1.445360824742268,0.5670103092783505,0.4144329896907217,0.177319587628866,0.44536082474226807,0.4329896907216495
Alicia,0.5778143598835,0.6841838672913765,0.8696973534253514,0.772191971634798,0.42218564011649995,0.3158161327086235,0.1303026465746486,0.22780802836520198
Azore,1.3516982846756787,1.5616267181642622,2.3281835737816654,2.315347040781552,0.35169828467567876,0.5616267181642621,1.3281835737816654,1.3153470407815517
Babe,0.6527683308393416,1.101754863283907,1.5952251394368113,0.7346619507549993,0.3472316691606584,0.15480886954155898,0.5952251394368113,0.2653380492450007
Bandolero,1.5656457101916532,2.0734372201325453,2.00322407307899,1.4845065377037434,0.6473222281927279,1.0734372201325453,1.0032240730789899,0.4845065377037435
Bellalinda Cerise,0.721057167480609,1.1423920329407258,1.6484726611127072,1.2392990519965528,0.4246863927990041,0.4840563056592933,0.6484726611127071,0.23929905199655271
Birds Nest,0.31798623063683307,0.4625645438898451,0.7568846815834768,1.1462994836488813,0.6820137693631669,0.5374354561101549,0.24311531841652323,0.14629948364888123
Blue Moon,1.3735042735042735,1.7931623931623932,1.1846153846153846,1.2837606837606839,0.3735042735042735,0.7931623931623931,0.18461538461538463,0.28376068376068375
Bonnieux!,0.5209988649262202,0.5664018161180476,0.5391600454029511,0.32349602724177073,0.4790011350737798,0.4335981838819523,0.4608399545970488,0.6765039727582293
Chazay!,0.38556701030927837,0.7051546391752578,1.1876288659793814,1.7402061855670103,0.6144329896907217,0.2948453608247423,0.18762886597938144,0.7402061855670103
Dinara,1.3861926459679983,1.7425558970011656,2.040796863409982,1.131927519338773,0.3861926459679983,0.7425558970011656,1.040796863409982,0.2285684009748861
Dominica,0.8202214022140222,1.0608118081180813,0.9076014760147602,0.22937269372693728,0.17977859778597785,0.06081180811808118,0.09239852398523986,0.7706273062730628
Eileen,1.019050830312737,1.0530220011801399,0.5562673859900531,0.09736154429739527,0.01905083031273708,0.05302200118013993,0.4437326140099469,0.9026384557026047
Elba!,0.7630637079455977,1.110236220472441,1.5132426628489621,0.07516105941302792,0.23693629205440228,0.11023622047244094,0.513242662848962,0.9248389405869721
Eva,1.151643690349947,2.009544008483563,2.687168610816543,1.266171792152704,0.15164369034994699,1.0095440084835632,1.687168610816543,0.26617179215270415
Fellini,0.62206961875444,1.0909306180440446,1.7489936064409188,1.5839450627515983,0.37793038124556005,0.5541084537058962,1.186597205777883,0.772436656405399
Fiction,0.9077918576435697,1.5270962523591265,2.024534915071448,1.8746292801294149,0.09220814235643031,0.5270962523591265,1.0245349150714478,0.874629280129415
Fire Works,0.6609263220001474,1.192787078693119,1.403200826019618,1.197212183789365,0.3390736779998525,0.37185633158787523,0.4697986577181208,0.6873663249502175
Frivolity,1.6240875912408759,1.3527980535279804,0.5559610705596107,0.15328467153284672,0.6240875912408759,0.35279805352798055,0.4440389294403893,0.8467153284671532
Glorious,0.6225140355885431,1.152916547721001,1.581787039680274,0.909506137596346,0.3774859644114568,0.15291654772100105,0.581787039680274,0.09049386240365401
Hot Desire,1.86420395421436,3.0070239334027056,2.479448491155047,0.5426638917793964,0.86420395421436,2.0070239334027056,1.4794484911550467,0.45733610822060355
In Love,1.0059028303314665,3.106250945966399,3.0267897684274256,0.8730134705615257,0.3985167246859392,2.106250945966399,2.0267897684274256,0.7681247162100803
Isabella!,1.206776715899218,1.4274543874891399,1.2814943527367506,0.8575152041702867,0.20677671589921806,0.4274543874891399,0.28149435273675066,0.1424847958297133
Jacinda,0.8668575019199888,1.363890246456748,1.9595755079243176,1.5129511973748517,0.13314249808001116,0.3638902464567479,0.9595755079243176,0.687216365286602
Jelitah,1.0424786511933435,1.631486752791767,2.1690387562951607,1.7368075322969125,0.04247865119334355,0.631486752791767,1.169038756295161,0.7368075322969126
Julietta,1.0581896551724137,1.265869905956113,1.4509208463949843,1.2911442006269593,0.05818965517241379,0.2658699059561129,0.4509208463949843,0.2911442006269592
Julietta Apricot,0.8701298701298701,1.1452184179456906,1.2987012987012987,0.6776859504132231,0.12987012987012986,0.14521841794569068,0.2987012987012987,0.32231404958677684
Julietta Cerise,1.156465663536599,1.5140853037673945,1.5475732548930874,1.1824867066410227,0.15646566353659916,0.5140853037673945,0.5475732548930875,0.18248670664102273
Julietta Honey,1.3414634146341464,1.3707317073170733,1.4991869918699188,1.2747967479674798,0.34146341463414637,0.37073170731707317,0.4991869918699187,0.27479674796747966
Julietta Lemonchella,2.434359805510535,2.539708265802269,3.0842787682333874,4.095623987034036,1.4343598055105349,1.539708265802269,2.0842787682333874,3.0956239870340356
Julietta Raspberry,2.097251585623679,1.2970401691331923,1.0063424947145878,1.5338266384778012,1.0972515856236786,0.29704016913319237,0.006342494714587738,0.5338266384778013
La Mandarina,1.2920046349942063,1.3580533024333719,1.2746234067207416,1.0544611819235226,0.29200463499420626,0.35805330243337197,0.2746234067207416,0.054461181923522596
Limasol,1.1105263157894736,1.3210526315789475,1.75,1.0763157894736841,0.11052631578947368,0.32105263157894737,0.75,0.07631578947368421
Marisa,0.8624500826912993,1.5034084950183535,0.7452704610544149,0.26598362308902423,0.18926223226170788,0.5034084950183534,0.4108345770642572,0.7340163769109758
Mic Mac,0.9066737569795267,1.6934325977133742,2.513693166710981,1.4565275192767881,0.5198085615527785,0.7689444296729593,1.5136931667109812,0.4565275192767881
Motown,2.22972972972973,3.4162162162162164,3.6297297297297297,0.7662162162162162,1.2297297297297298,2.4162162162162164,2.6297297297297297,0.23378378378378378
Odilia,0.5867625465908664,0.9957456421068483,1.6008809909265465,0.9852415195211024,0.4132374534091337,0.03663265690297805,0.6008809909265465,0.4261887730130643
Pauline,1.257222002374357,2.1654135338345863,2.474673525920063,1.7506925207756232,0.25722200237435694,1.1654135338345866,1.4746735259200634,0.7506925207756233
Peach Shine,1.0248679577464788,1.5017605633802817,2.262323943661972,1.2524207746478873,0.21148767605633803,0.5017605633802817,1.2623239436619718,0.4553257042253521
Pina Colada,1.7637413091958547,1.1431195067558704,0.8054571690935327,1.0165289256198347,0.7637413091958547,0.1431195067558704,0.19454283090646726,0.01652892561983471
Pink Parasol,0.988003998667111,3.065040650406504,1.2865711429523492,0.2425858047317561,0.749083638787071,2.065040650406504,0.5658113962012662,0.7574141952682439
Pink Shine,1.460888799517394,2.1749447013874925,2.5443394329378646,1.8626583551176352,0.49024733561230643,1.1749447013874925,1.5443394329378646,0.8626583551176352
Prana,1.236842105263158,1.8867623604465709,2.2862838915470496,1.9872408293460926,0.23684210526315788,0.886762360446571,1.2862838915470494,0.9872408293460925
Precious Parasol,0.7890716803760282,1.0990011750881317,1.47855464159812,1.245005875440658,0.2109283196239718,0.09900117508813161,0.47855464159811983,0.24500587544065805
Pushkin,1.3019043195541105,2.086355353889028,2.081067562256601,0.29611633141591337,0.45646503983707887,1.0863553538890278,1.0810675622566008,0.7038836685840866
